store_name,category,new_open,rating,visited_review,blog_review,store_id,address,business_hours,phone_num,lat_lng
공리,중식당,없음,4.54,"1,778","1,059",13150137,서울 강남구 선릉로129길 24,"수 11:00 - 22:00 21:30 라스트오더 /목 11:00 - 22:00 21:30 라스트오더 /금 11:00 - 22:00 21:30 라스트오더 /토 11:00 - 21:30 21:00 라스트오더 /일 11:00 - 21:30 21:00 라스트오더 /월 11:00 - 22:00 21:30 라스트오더 /화 11:00 - 22:00 21:30 라스트오더 /",0507-1319-7663,"{'x': 37.50247450814155, 'y': 127.04996016979987}"
연타발 압구정본점,"곱창,막창,양",없음,4.42,980,"1,034",13469576,서울 강남구 도산대로 231,"매일 11:30 - 22:00 /",02-545-4248,"{'x': 37.5215403, 'y': 127.0321571}"
